Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2023,"Kekai Rios","TOR","A+",26,120,0.075,0.283333333,0.264705882,0.188679245,0.275,0.339622641,0.614622641,0.150943396,1.26785714,0.231884057,-0.1738001825287938,10.420775797148654,-5.029558155755093,0.28461934030056,67.44692916615026,"sa3007282"
2023,"Raynel Delgado","CLE","AAA",23,393,0.119592875,0.223918575,0.534090909,0.253644314,0.344387755,0.37026239,0.714650145,0.116618076,5.716878957785174,0.32128514,-1.2922859713435173,46.35666533998784,-9.091812285859023,0.3297265647929542,83.60313452209019,"sa3007288"
2023,"Luis Garcia","DET","A+",22,156,0.179487179,0.326923076,0.549019607,0.170731707,0.339743589,0.243902439,0.583646028,0.073170732,3.147156930685691,0.267605633,-0.03528404235839844,15.562210198058596,-3.4661613446335893,0.29867275555928546,81.78424603042417,"sa3007295"
2023,"Rixon Wingrove","PHI","A+",23,418,0.098086124,0.294258373,0.333333333,0.245901639,0.334928229,0.434426229,0.769354458,0.18852459,4.369197282117289,0.326086956,-0.9602001653984189,60.2300851918521,5.852845875150216,0.3499139812574432,110.7634112152371,"sa3007298"
2023,"DaShawn Keirsey Jr.","MIN","AAA",26,152,0.125,0.203947368,0.612903225,0.263565891,0.375,0.364341085,0.739341085,0.100775194,8.035923807158156,0.333333333,1.3244831413030624,20.000845027958476,-1.44487659832326,0.3449362058513212,93.26263474131565,"sa3007301"
2024,"DaShawn Keirsey Jr.","MIN","AAA",27,204,0.132352941,0.230392156,0.574468085,0.294797687,0.387254901,0.50867052,0.895925421,0.213872833,7.610275079291671,0.365853658,0.9631260801106691,36.37279631709738,8.285034855362607,0.39357959318394753,129.49695676762883,"sa3007301"
2023,"DaShawn Keirsey Jr.","MIN","AA",26,397,0.078085642,0.234256926,0.333333333,0.304709141,0.362720403,0.487534626,0.850255029,0.182825485,8.011446807650815,0.377431906,3.018150720279664,65.8587015081913,12.107771750238614,0.37901714721915103,122.52569733167678,"sa3007301"
2023,"David Hollie","KCR","A+",23,86,0.093023255,0.395348837,0.235294117,0.207792207,0.290697674,0.324675324,0.615372998,0.116883117,8.436055439779942,0.357142857,0.2116281185299158,8.003420640989626,-2.4865790556227307,0.29010158985160117,76.29571851726796,"sa3007304"
2023,"David Hollie","KCR","A",23,80,0.1625,0.325,0.5,0.15,0.3625,0.45,0.8125,0.3,6.328125,0.107142857,1.384804387576878,13.447222431700697,3.4453365407400023,0.3906717300415039,134.44686910349338,"sa3007304"
2023,"Edison Mora","SFG","A+",22,123,0.040650406,0.349593495,0.116279069,0.191304347,0.243902439,0.356521739,0.600424178,0.165217392,5.9049019080047565,0.275362318,-0.37526355125010014,9.313016797036717,-6.523575504689624,0.27102492543740003,58.80694924514479,"sa3007315"
2023,"Gionti Turner","TBR","AA",22,219,0.08219178,0.278538812,0.295081967,0.22513089,0.310185185,0.282722513,0.592907698,0.057591623,5.553880360648261,0.317829457,0.1252860203385353,19.380529955952852,-9.81668139901808,0.2857413198109026,66.37801713434268,"sa3007326"
